2018-03-17 14:48:35,058 [main] INFO  com.wmz.blockchain.BlockchainApplication - Starting BlockchainApplication on mhfqwmzdeMacBook-Pro.local with PID 83404 (/Users/wmz/IdeaProjects/blockchain/target/classes started by wmz in /Users/wmz/IdeaProjects/blockchain)
2018-03-17 14:48:37,411 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-03-17 14:48:37,411 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-03-17 14:48:37,442 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-03-17 14:48:37,531 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-03-17 14:48:37,542 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2018-03-17 14:48:37,559 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-03-17 14:48:37,569 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2018-03-17 14:48:37,572 [main] INFO  com.wmz.blockchain.BlockchainApplication - Started BlockchainApplication in 22.839 seconds (JVM running for 23.251)
2018-03-17 14:50:02,615 [http-nio-8089-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-03-17 14:50:02,615 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-03-17 14:50:02,634 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 19 ms
2018-03-17 14:50:02,646 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--cache-control: no-cache
2018-03-17 14:50:02,646 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--postman-token: a5945b89-30ab-4369-9212-3eef222501ec
2018-03-17 14:50:02,646 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--user-agent: PostmanRuntime/3.0.11-hotfix.2
2018-03-17 14:50:02,646 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept: */*
2018-03-17 14:50:02,646 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--host: 127.0.0.1:8089
2018-03-17 14:50:02,646 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-encoding: gzip, deflate
2018-03-17 14:50:02,646 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--connection: keep-alive
2018-03-17 14:50:02,647 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - url--http://127.0.0.1:8089/block-chain/get-chain
2018-03-17 14:50:02,647 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - ip--127.0.0.1
2018-03-17 14:50:02,647 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - QueryString--null
2018-03-17 14:50:02,655 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.BlockChainController - 开始获取区块链信息....
2018-03-17 14:50:25,043 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--cache-control: no-cache
2018-03-17 14:50:25,043 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--postman-token: 28325e79-431e-4014-aad8-2c2c27b474fc
2018-03-17 14:50:25,043 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--user-agent: PostmanRuntime/3.0.11-hotfix.2
2018-03-17 14:50:25,043 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept: */*
2018-03-17 14:50:25,044 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--host: 127.0.0.1:8089
2018-03-17 14:50:25,044 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-encoding: gzip, deflate
2018-03-17 14:50:25,044 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--connection: keep-alive
2018-03-17 14:50:25,044 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - url--http://127.0.0.1:8089/block-chain/get-chain
2018-03-17 14:50:25,044 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - ip--127.0.0.1
2018-03-17 14:50:25,044 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - QueryString--null
2018-03-17 14:50:25,044 [http-nio-8089-exec-2] INFO  com.wmz.blockchain.controller.BlockChainController - 开始获取区块链信息....
2018-03-17 14:53:30,931 [Thread-3] INFO  o.s.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@21de60b4: startup date [Sat Mar 17 14:48:35 CST 2018]; root of context hierarchy
2018-03-17 14:53:30,933 [Thread-3] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2018-03-17 14:53:55,332 [main] INFO  com.wmz.blockchain.BlockchainApplication - Starting BlockchainApplication on mhfqwmzdeMacBook-Pro.local with PID 83523 (/Users/wmz/IdeaProjects/blockchain/target/classes started by wmz in /Users/wmz/IdeaProjects/blockchain)
2018-03-17 14:53:55,334 [main] INFO  com.wmz.blockchain.BlockchainApplication - The following profiles are active: dev
2018-03-17 14:53:55,367 [main] INFO  o.s.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@13e39c73: startup date [Sat Mar 17 14:53:55 CST 2018]; root of context hierarchy
2018-03-17 14:53:56,067 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
2018-03-17 14:53:56,079 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8089"]
2018-03-17 14:53:56,086 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-03-17 14:53:56,086 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.28
2018-03-17 14:53:56,090 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/Users/wmz/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.]
2018-03-17 14:53:56,145 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-03-17 14:53:56,146 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 779 ms
2018-03-17 14:53:56,226 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-03-17 14:53:56,229 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-03-17 14:53:56,229 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-03-17 14:53:56,229 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-03-17 14:53:56,230 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-03-17 14:53:56,511 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@13e39c73: startup date [Sat Mar 17 14:53:55 CST 2018]; root of context hierarchy
2018-03-17 14:53:56,553 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/block-chain/mine],methods=[POST]}" onto public com.wmz.blockchain.model.BlockResult<com.wmz.blockchain.model.BlockDO> com.wmz.blockchain.controller.BlockChainController.mine(javax.servlet.http.HttpServletRequest)
2018-03-17 14:53:56,554 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/block-chain/get-chain],methods=[GET]}" onto public com.wmz.blockchain.model.BlockResult<com.wmz.blockchain.model.BlockChainDO> com.wmz.blockchain.controller.BlockChainController.getChain()
2018-03-17 14:53:56,554 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/block-chain/transaction/new],methods=[POST]}" onto public com.wmz.blockchain.model.BlockResult com.wmz.blockchain.controller.BlockChainController.newTransaction(com.wmz.blockchain.model.TransactionDO)
2018-03-17 14:53:56,558 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-03-17 14:53:56,558 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-03-17 14:53:56,581 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-03-17 14:53:56,582 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-03-17 14:53:56,606 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-03-17 14:53:56,715 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-03-17 14:53:56,728 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2018-03-17 14:53:56,747 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-03-17 14:53:56,760 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2018-03-17 14:53:56,763 [main] INFO  com.wmz.blockchain.BlockchainApplication - Started BlockchainApplication in 21.733 seconds (JVM running for 22.108)
2018-03-17 14:54:05,177 [http-nio-8089-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-03-17 14:54:05,177 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-03-17 14:54:05,196 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 19 ms
2018-03-17 14:54:05,207 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--cache-control: no-cache
2018-03-17 14:54:05,207 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--postman-token: aefb04c2-57fc-44ed-aabf-76229bde9405
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--user-agent: PostmanRuntime/3.0.11-hotfix.2
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept: */*
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--host: 127.0.0.1:8089
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-encoding: gzip, deflate
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--connection: keep-alive
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - url--http://127.0.0.1:8089/block-chain/get-chain
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - ip--127.0.0.1
2018-03-17 14:54:05,208 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - QueryString--null
2018-03-17 14:54:05,215 [http-nio-8089-exec-1] INFO  com.wmz.blockchain.controller.BlockChainController - 开始获取区块链信息....
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--cache-control: no-cache
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--postman-token: 6bd500ad-d658-49c6-b51f-a17ae9bc0eb2
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--content-type: multipart/form-data; boundary=--------------------------607999770069671860011591
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--user-agent: PostmanRuntime/3.0.11-hotfix.2
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept: */*
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--host: 127.0.0.1:8089
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-encoding: gzip, deflate
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--content-length: 422
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--connection: keep-alive
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - url--http://127.0.0.1:8089/block-chain/transaction/new
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - ip--127.0.0.1
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - body--sender: abjdhfsahfdkasljfklsafja
2018-03-17 14:55:51,462 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - body--receiver: adafgasfdjkahfjdhfakj
2018-03-17 14:55:51,463 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - body--amount: 11.2
2018-03-17 14:55:51,463 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - QueryString--null
2018-03-17 14:55:51,486 [http-nio-8089-exec-3] INFO  com.wmz.blockchain.controller.BlockChainController - 开始处理此比交易...,req is:TransactionDO{sender='abjdhfsahfdkasljfklsafja', receiver='adafgasfdjkahfjdhfakj', amount=11.2}
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--cache-control: no-cache
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--postman-token: e79a0c6f-f236-4c8c-983b-ba535b616ee8
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--content-type: multipart/form-data; boundary=--------------------------434489737621947034146069
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--user-agent: PostmanRuntime/3.0.11-hotfix.2
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept: */*
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--host: 127.0.0.1:8089
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-encoding: gzip, deflate
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--content-length: 422
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--connection: keep-alive
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - url--http://127.0.0.1:8089/block-chain/transaction/new
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - ip--127.0.0.1
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - body--sender: abjdhfsahfdkasljfklsafja
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - body--receiver: adafgasfdjkahfjdhfakj
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - body--amount: 11.2
2018-03-17 14:57:50,607 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - QueryString--null
2018-03-17 14:57:50,608 [http-nio-8089-exec-5] INFO  com.wmz.blockchain.controller.BlockChainController - 开始处理此比交易...,req is:TransactionDO{sender='abjdhfsahfdkasljfklsafja', receiver='adafgasfdjkahfjdhfakj', amount=11.2}
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--host: 127.0.0.1:8089
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--connection: keep-alive
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--upgrade-insecure-requests: 1
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-encoding: gzip, deflate, br
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-language: zh-CN,zh;q=0.9
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - url--http://127.0.0.1:8089/block-chain/get-chain
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - ip--127.0.0.1
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - QueryString--null
2018-03-17 15:01:40,841 [http-nio-8089-exec-7] INFO  com.wmz.blockchain.controller.BlockChainController - 开始获取区块链信息....
2018-03-17 15:01:48,490 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--host: 127.0.0.1:8089
2018-03-17 15:01:48,490 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--connection: keep-alive
2018-03-17 15:01:48,490 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--cache-control: max-age=0
2018-03-17 15:01:48,490 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--upgrade-insecure-requests: 1
2018-03-17 15:01:48,490 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--user-agent: Mozilla/5.0 (iPhone; CPU iPhone OS 10_3 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/56.0.2924.75 Mobile/14E5239e Safari/602.1
2018-03-17 15:01:48,491 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
2018-03-17 15:01:48,491 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-encoding: gzip, deflate, br
2018-03-17 15:01:48,491 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - header--accept-language: zh-CN,zh;q=0.9
2018-03-17 15:01:48,491 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - url--http://127.0.0.1:8089/block-chain/get-chain
2018-03-17 15:01:48,491 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - ip--127.0.0.1
2018-03-17 15:01:48,491 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.WebMvcConfigurer - QueryString--null
2018-03-17 15:01:48,491 [http-nio-8089-exec-9] INFO  com.wmz.blockchain.controller.BlockChainController - 开始获取区块链信息....
2018-03-17 15:06:23,757 [Thread-3] INFO  o.s.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@13e39c73: startup date [Sat Mar 17 14:53:55 CST 2018]; root of context hierarchy
2018-03-17 15:06:23,759 [Thread-3] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2018-03-17 15:09:17,517 [main] INFO  com.wmz.blockchain.BlockchainApplication - Starting BlockchainApplication on mhfqwmzdeMacBook-Pro.local with PID 83843 (/Users/wmz/IdeaProjects/blockchain/target/classes started by wmz in /Users/wmz/IdeaProjects/blockchain)
